timestamp|node|log|direction|packet_id|type|_id|env_timestamp
1049148|1|RecvData 005854|recv|005854|packet|64269d1e4560dc5aa7ebc514|2023-03-31 06:59:16.968
641084|5|SendData 005039|send|005039|packet|64269d1ef048811aed205ad8|2023-03-31 08:56:21.308
1049198|6|SendData 006848|send|006848|packet|64269d1f4560dc5aa7ebc515|2023-03-31 06:59:17.068
641087|6|SendData 006032|send|006032|packet|64269d1ff048811aed205ad9|2023-03-31 08:56:21.314
1049268|1|RecvData 007839|recv|007839|packet|64269d204560dc5aa7ebc516|2023-03-31 06:59:17.208
641152|7|SendData 007024|send|007024|packet|64269d20f048811aed205ada|2023-03-31 08:56:21.444
1049354|2|SendData 002879|send|002879|packet|64269d214560dc5aa7ebc517|2023-03-31 06:59:17.380
641260|2|SendData 002063|send|002063|packet|64269d21f048811aed205adb|2023-03-31 08:56:21.660
1049356|5|SendData 005855|send|005855|packet|64269d224560dc5aa7ebc518|2023-03-31 06:59:17.384
641333|4|SendData 004048|send|004048|packet|64269d22f048811aed205adc|2023-03-31 08:56:21.806
1049387|7|SendData 007840|send|007840|packet|64269d234560dc5aa7ebc519|2023-03-31 06:59:17.446
641556|3|SendData 003055|send|003055|packet|64269d23f048811aed205add|2023-03-31 08:56:22.252
1049419|4|SendData 004864|send|004864|packet|64269d244560dc5aa7ebc51a|2023-03-31 06:59:17.510
641583|5|SendData 005040|send|005040|packet|64269d24f048811aed205ade|2023-03-31 08:56:22.306
1049478|3|SendData 003870|send|003870|packet|64269d254560dc5aa7ebc51b|2023-03-31 06:59:17.628
641587|6|SendData 006033|send|006033|packet|64269d25f048811aed205adf|2023-03-31 08:56:22.314
1049508|1|RecvData 005855|recv|005855|packet|64269d264560dc5aa7ebc51c|2023-03-31 06:59:17.688
641652|7|SendData 007025|send|007025|packet|64269d26f048811aed205ae0|2023-03-31 08:56:22.444
1049523|1|RecvData 003870|recv|003870|packet|64269d274560dc5aa7ebc51d|2023-03-31 06:59:17.718
641760|2|SendData 002064|send|002064|packet|64269d27f048811aed205ae1|2023-03-31 08:56:22.660
1049629|1|RecvData 007840|recv|007840|packet|64269d284560dc5aa7ebc51e|2023-03-31 06:59:17.930
641835|4|SendData 004049|send|004049|packet|64269d28f048811aed205ae2|2023-03-31 08:56:22.810
1049699|6|SendData 006849|send|006849|packet|64269d2a4560dc5aa7ebc51f|2023-03-31 06:59:18.070
642056|3|SendData 003056|send|003056|packet|64269d2af048811aed205ae3|2023-03-31 08:56:23.252
1049854|2|SendData 002880|send|002880|packet|64269d2b4560dc5aa7ebc520|2023-03-31 06:59:18.380
642071|1|RecvData 004047|recv|004047|packet|64269d2bf048811aed205ae4|2023-03-31 08:56:23.282
1049857|5|SendData 005856|send|005856|packet|64269d2c4560dc5aa7ebc521|2023-03-31 06:59:18.386
642083|5|SendData 005041|send|005041|packet|64269d2cf048811aed205ae5|2023-03-31 08:56:23.306
1049888|7|SendData 007841|send|007841|packet|64269d2d4560dc5aa7ebc522|2023-03-31 06:59:18.448
642086|1|RecvData 006032|recv|006032|packet|64269d2df048811aed205ae6|2023-03-31 08:56:23.312
1049919|4|SendData 004865|send|004865|packet|64269d2e4560dc5aa7ebc523|2023-03-31 06:59:18.510
642087|6|SendData 006034|send|006034|packet|64269d2ef048811aed205ae7|2023-03-31 08:56:23.314
1049978|3|SendData 003871|send|003871|packet|64269d2f4560dc5aa7ebc524|2023-03-31 06:59:18.628
642101|1|RecvData 002063|recv|002063|packet|64269d2ff048811aed205ae8|2023-03-31 08:56:23.342
1049989|1|RecvData 005856|recv|005856|packet|64269d304560dc5aa7ebc525|2023-03-31 06:59:18.650
642156|7|SendData 007026|send|007026|packet|64269d30f048811aed205ae9|2023-03-31 08:56:23.452
1050109|1|RecvData 003871|recv|003871|packet|64269d314560dc5aa7ebc526|2023-03-31 06:59:18.890
642191|1|RecvData 003054|recv|003054|packet|64269d31f048811aed205aea|2023-03-31 08:56:23.522
1050124|1|RecvData 007841|recv|007841|packet|64269d324560dc5aa7ebc527|2023-03-31 06:59:18.920
642206|1|RecvData 005039|recv|005039|packet|64269d32f048811aed205aeb|2023-03-31 08:56:23.552
1050197|6|SendData 006850|send|006850|packet|64269d334560dc5aa7ebc528|2023-03-31 06:59:19.066
642221|1|RecvData 007024|recv|007024|packet|64269d33f048811aed205aec|2023-03-31 08:56:23.582
1050356|5|SendData 005857|send|005857|packet|64269d344560dc5aa7ebc529|2023-03-31 06:59:19.384
642260|2|SendData 002065|send|002065|packet|64269d34f048811aed205aed|2023-03-31 08:56:23.660
1050357|2|SendData 002881|send|002881|packet|64269d354560dc5aa7ebc52a|2023-03-31 06:59:19.386
642311|1|RecvData 002065|recv|002065|packet|64269d35f048811aed205aee|2023-03-31 08:56:23.762
1050387|7|SendData 007842|send|007842|packet|64269d364560dc5aa7ebc52b|2023-03-31 06:59:19.446
642333|4|SendData 004050|send|004050|packet|64269d36f048811aed205aef|2023-03-31 08:56:23.806
1050419|4|SendData 004866|send|004866|packet|64269d374560dc5aa7ebc52c|2023-03-31 06:59:19.510
642556|3|SendData 003057|send|003057|packet|64269d37f048811aed205af0|2023-03-31 08:56:24.252
1050478|3|SendData 003872|send|003872|packet|64269d384560dc5aa7ebc52d|2023-03-31 06:59:19.628
642583|5|SendData 005042|send|005042|packet|64269d38f048811aed205af1|2023-03-31 08:56:24.306
1050589|1|RecvData 005857|recv|005857|packet|64269d394560dc5aa7ebc52e|2023-03-31 06:59:19.850
642591|6|SendData 006035|send|006035|packet|64269d39f048811aed205af2|2023-03-31 08:56:24.322
1050604|1|RecvData 003872|recv|003872|packet|64269d3a4560dc5aa7ebc52f|2023-03-31 06:59:19.880
642661|7|SendData 007027|send|007027|packet|64269d3af048811aed205af3|2023-03-31 08:56:24.462
1050697|6|SendData 006851|send|006851|packet|64269d3b4560dc5aa7ebc530|2023-03-31 06:59:20.066
642760|2|SendData 002066|send|002066|packet|64269d3bf048811aed205af4|2023-03-31 08:56:24.660
1050710|1|RecvData 007842|recv|007842|packet|64269d3c4560dc5aa7ebc531|2023-03-31 06:59:20.092
642791|1|RecvData 006034|recv|006034|packet|64269d3cf048811aed205af5|2023-03-31 08:56:24.722
642806|1|RecvData 004050|recv|004050|packet|64269d3df048811aed205af6|2023-03-31 08:56:24.752
1050854|2|SendData 002882|send|002882|packet|64269d3e4560dc5aa7ebc532|2023-03-31 06:59:20.380
642822|1|RecvData 002066|recv|002066|packet|64269d3ef048811aed205af7|2023-03-31 08:56:24.784
1050856|5|SendData 005858|send|005858|packet|64269d3f4560dc5aa7ebc533|2023-03-31 06:59:20.384
642833|4|SendData 004051|send|004051|packet|64269d3ff048811aed205af8|2023-03-31 08:56:24.806
1050887|7|SendData 007843|send|007843|packet|64269d404560dc5aa7ebc534|2023-03-31 06:59:20.446
642912|1|RecvData 005041|recv|005041|packet|64269d40f048811aed205af9|2023-03-31 08:56:24.964
1050919|4|SendData 004867|send|004867|packet|64269d414560dc5aa7ebc535|2023-03-31 06:59:20.510
642927|1|RecvData 007026|recv|007026|packet|64269d41f048811aed205afa|2023-03-31 08:56:24.994
1050983|3|SendData 003873|send|003873|packet|64269d424560dc5aa7ebc536|2023-03-31 06:59:20.638
642942|1|RecvData 003057|recv|003057|packet|64269d42f048811aed205afb|2023-03-31 08:56:25.024
1051070|1|RecvData 005858|recv|005858|packet|64269d434560dc5aa7ebc537|2023-03-31 06:59:20.812
643032|1|RecvData 006035|recv|006035|packet|64269d43f048811aed205afc|2023-03-31 08:56:25.204
1051085|1|RecvData 003873|recv|003873|packet|64269d444560dc5aa7ebc538|2023-03-31 06:59:20.842
1051197|6|SendData 006852|send|006852|packet|64269d454560dc5aa7ebc539|2023-03-31 06:59:21.066
1051310|1|RecvData 007843|recv|007843|packet|64269d464560dc5aa7ebc53a|2023-03-31 06:59:21.292
1051354|2|SendData 002883|send|002883|packet|64269d474560dc5aa7ebc53b|2023-03-31 06:59:21.380
1051356|5|SendData 005859|send|005859|packet|64269d484560dc5aa7ebc53c|2023-03-31 06:59:21.384
1051387|7|SendData 007844|send|007844|packet|64269d494560dc5aa7ebc53d|2023-03-31 06:59:21.446
1051420|4|SendData 004868|send|004868|packet|64269d4a4560dc5aa7ebc53e|2023-03-31 06:59:21.512
1051486|3|SendData 003874|send|003874|packet|64269d4b4560dc5aa7ebc53f|2023-03-31 06:59:21.644
1051550|1|RecvData 005859|recv|005859|packet|64269d4c4560dc5aa7ebc540|2023-03-31 06:59:21.772
1051565|1|RecvData 003874|recv|003874|packet|64269d4d4560dc5aa7ebc541|2023-03-31 06:59:21.802
1051671|1|RecvData 007844|recv|007844|packet|64269d4e4560dc5aa7ebc542|2023-03-31 06:59:22.014
1051697|6|SendData 006853|send|006853|packet|64269d4f4560dc5aa7ebc543|2023-03-31 06:59:22.066
1051855|2|SendData 002884|send|002884|packet|64269d504560dc5aa7ebc544|2023-03-31 06:59:22.382
1051856|5|SendData 005860|send|005860|packet|64269d514560dc5aa7ebc545|2023-03-31 06:59:22.384
1051887|7|SendData 007845|send|007845|packet|64269d524560dc5aa7ebc546|2023-03-31 06:59:22.446
1051919|4|SendData 004869|send|004869|packet|64269d534560dc5aa7ebc547|2023-03-31 06:59:22.510
1051986|3|SendData 003875|send|003875|packet|64269d544560dc5aa7ebc548|2023-03-31 06:59:22.644
1052031|1|RecvData 005860|recv|005860|packet|64269d554560dc5aa7ebc549|2023-03-31 06:59:22.734
1052046|1|RecvData 003875|recv|003875|packet|64269d564560dc5aa7ebc54a|2023-03-31 06:59:22.764
1052151|1|RecvData 007845|recv|007845|packet|64269d574560dc5aa7ebc54b|2023-03-31 06:59:22.974
1052197|6|SendData 006854|send|006854|packet|64269d594560dc5aa7ebc54c|2023-03-31 06:59:23.066
1052354|2|SendData 002885|send|002885|packet|64269d5a4560dc5aa7ebc54d|2023-03-31 06:59:23.380
1052356|5|SendData 005861|send|005861|packet|64269d5b4560dc5aa7ebc54e|2023-03-31 06:59:23.384
1052387|7|SendData 007846|send|007846|packet|64269d5c4560dc5aa7ebc54f|2023-03-31 06:59:23.446
1052419|4|SendData 004870|send|004870|packet|64269d5d4560dc5aa7ebc550|2023-03-31 06:59:23.510
1052489|3|SendData 003876|send|003876|packet|64269d5e4560dc5aa7ebc551|2023-03-31 06:59:23.650
1052631|1|RecvData 005861|recv|005861|packet|64269d5f4560dc5aa7ebc552|2023-03-31 06:59:23.934
1052646|1|RecvData 003876|recv|003876|packet|64269d604560dc5aa7ebc553|2023-03-31 06:59:23.964
1052700|6|SendData 006855|send|006855|packet|64269d614560dc5aa7ebc554|2023-03-31 06:59:24.072
1052752|1|RecvData 007846|recv|007846|packet|64269d624560dc5aa7ebc555|2023-03-31 06:59:24.176
1052854|2|SendData 002886|send|002886|packet|64269d634560dc5aa7ebc556|2023-03-31 06:59:24.380
1052856|5|SendData 005862|send|005862|packet|64269d644560dc5aa7ebc557|2023-03-31 06:59:24.384
1052887|7|SendData 007847|send|007847|packet|64269d654560dc5aa7ebc558|2023-03-31 06:59:24.446
1052920|4|SendData 004871|send|004871|packet|64269d664560dc5aa7ebc559|2023-03-31 06:59:24.512
1052987|3|SendData 003877|send|003877|packet|64269d674560dc5aa7ebc55a|2023-03-31 06:59:24.646
1052992|1|RecvData 005862|recv|005862|packet|64269d684560dc5aa7ebc55b|2023-03-31 06:59:24.656
1053112|1|RecvData 003877|recv|003877|packet|64269d694560dc5aa7ebc55c|2023-03-31 06:59:24.896
1053127|1|RecvData 007847|recv|007847|packet|64269d6a4560dc5aa7ebc55d|2023-03-31 06:59:24.926
1053197|6|SendData 006856|send|006856|packet|64269d6b4560dc5aa7ebc55e|2023-03-31 06:59:25.066
1053354|2|SendData 002887|send|002887|packet|64269d6c4560dc5aa7ebc55f|2023-03-31 06:59:25.380
1053357|5|SendData 005863|send|005863|packet|64269d6d4560dc5aa7ebc560|2023-03-31 06:59:25.386
1053390|7|SendData 007848|send|007848|packet|64269d6e4560dc5aa7ebc561|2023-03-31 06:59:25.452
1053419|4|SendData 004872|send|004872|packet|64269d704560dc5aa7ebc562|2023-03-31 06:59:25.510
1053473|1|RecvData 005863|recv|005863|packet|64269d714560dc5aa7ebc563|2023-03-31 06:59:25.618
1053486|3|SendData 003878|send|003878|packet|64269d724560dc5aa7ebc564|2023-03-31 06:59:25.644
1053592|1|RecvData 003878|recv|003878|packet|64269d734560dc5aa7ebc565|2023-03-31 06:59:25.856
1053608|1|RecvData 007848|recv|007848|packet|64269d744560dc5aa7ebc566|2023-03-31 06:59:25.888
1053697|6|SendData 006857|send|006857|packet|64269d754560dc5aa7ebc567|2023-03-31 06:59:26.066
1053854|2|SendData 002888|send|002888|packet|64269d764560dc5aa7ebc568|2023-03-31 06:59:26.380
1053856|5|SendData 005864|send|005864|packet|64269d774560dc5aa7ebc569|2023-03-31 06:59:26.384
1053887|7|SendData 007849|send|007849|packet|64269d784560dc5aa7ebc56a|2023-03-31 06:59:26.446
1053919|4|SendData 004873|send|004873|packet|64269d794560dc5aa7ebc56b|2023-03-31 06:59:26.510
1053987|3|SendData 003879|send|003879|packet|64269d7a4560dc5aa7ebc56c|2023-03-31 06:59:26.646
1054073|1|RecvData 005864|recv|005864|packet|64269d7b4560dc5aa7ebc56d|2023-03-31 06:59:26.818
1054088|1|RecvData 003879|recv|003879|packet|64269d7c4560dc5aa7ebc56e|2023-03-31 06:59:26.848
1054193|1|RecvData 007849|recv|007849|packet|64269d7d4560dc5aa7ebc56f|2023-03-31 06:59:27.058
1054198|6|SendData 006858|send|006858|packet|64269d7e4560dc5aa7ebc570|2023-03-31 06:59:27.068
1054354|2|SendData 002889|send|002889|packet|64269d7f4560dc5aa7ebc571|2023-03-31 06:59:27.380
1054356|5|SendData 005865|send|005865|packet|64269d804560dc5aa7ebc572|2023-03-31 06:59:27.384
1054387|7|SendData 007850|send|007850|packet|64269d814560dc5aa7ebc573|2023-03-31 06:59:27.446
1054419|4|SendData 004874|send|004874|packet|64269d824560dc5aa7ebc574|2023-03-31 06:59:27.510
1054486|3|SendData 003880|send|003880|packet|64269d834560dc5aa7ebc575|2023-03-31 06:59:27.644
1054673|1|RecvData 005865|recv|005865|packet|64269d844560dc5aa7ebc576|2023-03-31 06:59:28.018
1054688|1|RecvData 003880|recv|003880|packet|64269d854560dc5aa7ebc577|2023-03-31 06:59:28.048
1054697|6|SendData 006859|send|006859|packet|64269d864560dc5aa7ebc578|2023-03-31 06:59:28.066
1054794|1|RecvData 007850|recv|007850|packet|64269d874560dc5aa7ebc579|2023-03-31 06:59:28.260
1054854|2|SendData 002890|send|002890|packet|64269d894560dc5aa7ebc57a|2023-03-31 06:59:28.380
1054857|5|SendData 005866|send|005866|packet|64269d8a4560dc5aa7ebc57b|2023-03-31 06:59:28.386
1054887|7|SendData 007851|send|007851|packet|64269d8b4560dc5aa7ebc57c|2023-03-31 06:59:28.446
1054919|4|SendData 004875|send|004875|packet|64269d8c4560dc5aa7ebc57d|2023-03-31 06:59:28.510
1054986|3|SendData 003881|send|003881|packet|64269d8d4560dc5aa7ebc57e|2023-03-31 06:59:28.644
1055034|1|RecvData 005866|recv|005866|packet|64269d8e4560dc5aa7ebc57f|2023-03-31 06:59:28.740
1055049|1|RecvData 003881|recv|003881|packet|64269d8f4560dc5aa7ebc580|2023-03-31 06:59:28.770
1055154|1|RecvData 007851|recv|007851|packet|64269d904560dc5aa7ebc581|2023-03-31 06:59:28.980
1055197|6|SendData 006860|send|006860|packet|64269d914560dc5aa7ebc582|2023-03-31 06:59:29.066
1055354|2|SendData 002891|send|002891|packet|64269d924560dc5aa7ebc583|2023-03-31 06:59:29.380
1055356|5|SendData 005867|send|005867|packet|64269d934560dc5aa7ebc584|2023-03-31 06:59:29.384
1055387|7|SendData 007852|send|007852|packet|64269d944560dc5aa7ebc585|2023-03-31 06:59:29.446
1055419|4|SendData 004876|send|004876|packet|64269d954560dc5aa7ebc586|2023-03-31 06:59:29.510
1055486|3|SendData 003882|send|003882|packet|64269d964560dc5aa7ebc587|2023-03-31 06:59:29.644
1055514|1|RecvData 005867|recv|005867|packet|64269d974560dc5aa7ebc588|2023-03-31 06:59:29.700
1055529|1|RecvData 003882|recv|003882|packet|64269d984560dc5aa7ebc589|2023-03-31 06:59:29.730
1055635|1|RecvData 007852|recv|007852|packet|64269d994560dc5aa7ebc58a|2023-03-31 06:59:29.942
1055697|6|SendData 006861|send|006861|packet|64269d9a4560dc5aa7ebc58b|2023-03-31 06:59:30.066
1055854|2|SendData 002892|send|002892|packet|64269d9b4560dc5aa7ebc58c|2023-03-31 06:59:30.380
1055856|5|SendData 005868|send|005868|packet|64269d9c4560dc5aa7ebc58d|2023-03-31 06:59:30.384
1055887|7|SendData 007853|send|007853|packet|64269d9d4560dc5aa7ebc58e|2023-03-31 06:59:30.446
1055919|4|SendData 004877|send|004877|packet|64269d9e4560dc5aa7ebc58f|2023-03-31 06:59:30.510
1055989|3|SendData 003883|send|003883|packet|64269d9f4560dc5aa7ebc590|2023-03-31 06:59:30.650
1055995|1|RecvData 005868|recv|005868|packet|64269da04560dc5aa7ebc591|2023-03-31 06:59:30.662
1056114|1|RecvData 003883|recv|003883|packet|64269da24560dc5aa7ebc592|2023-03-31 06:59:30.900
1056130|1|RecvData 007853|recv|007853|packet|64269da34560dc5aa7ebc593|2023-03-31 06:59:30.932
1056197|6|SendData 006862|send|006862|packet|64269da44560dc5aa7ebc594|2023-03-31 06:59:31.066
1056354|2|SendData 002893|send|002893|packet|64269da54560dc5aa7ebc595|2023-03-31 06:59:31.380
1056356|5|SendData 005869|send|005869|packet|64269da64560dc5aa7ebc596|2023-03-31 06:59:31.384
1056387|7|SendData 007854|send|007854|packet|64269da74560dc5aa7ebc597|2023-03-31 06:59:31.446
1056420|4|SendData 004878|send|004878|packet|64269da84560dc5aa7ebc598|2023-03-31 06:59:31.512
1056476|1|RecvData 005869|recv|005869|packet|64269da94560dc5aa7ebc599|2023-03-31 06:59:31.624
1056494|3|SendData 003884|send|003884|packet|64269daa4560dc5aa7ebc59a|2023-03-31 06:59:31.660
1056697|6|SendData 006863|send|006863|packet|64269dab4560dc5aa7ebc59b|2023-03-31 06:59:32.066
1056715|1|RecvData 003884|recv|003884|packet|64269dac4560dc5aa7ebc59c|2023-03-31 06:59:32.102
1056731|1|RecvData 007854|recv|007854|packet|64269dad4560dc5aa7ebc59d|2023-03-31 06:59:32.134
1056855|2|SendData 002894|send|002894|packet|64269dae4560dc5aa7ebc59e|2023-03-31 06:59:32.382
1056856|5|SendData 005870|send|005870|packet|64269daf4560dc5aa7ebc59f|2023-03-31 06:59:32.384
1056887|7|SendData 007855|send|007855|packet|64269db04560dc5aa7ebc5a0|2023-03-31 06:59:32.446
1056919|4|SendData 004879|send|004879|packet|64269db14560dc5aa7ebc5a1|2023-03-31 06:59:32.510
1057002|3|SendData 003885|send|003885|packet|64269db24560dc5aa7ebc5a2|2023-03-31 06:59:32.676
1057076|1|RecvData 005870|recv|005870|packet|64269db34560dc5aa7ebc5a3|2023-03-31 06:59:32.824
1057091|1|RecvData 003885|recv|003885|packet|64269db44560dc5aa7ebc5a4|2023-03-31 06:59:32.854
1057196|1|RecvData 007855|recv|007855|packet|64269db54560dc5aa7ebc5a5|2023-03-31 06:59:33.064
1057197|6|SendData 006864|send|006864|packet|64269db64560dc5aa7ebc5a6|2023-03-31 06:59:33.066
1057356|2|SendData 002895|send|002895|packet|64269db74560dc5aa7ebc5a7|2023-03-31 06:59:33.384
1057356|5|SendData 005871|send|005871|packet|64269db84560dc5aa7ebc5a8|2023-03-31 06:59:33.384
1057387|7|SendData 007856|send|007856|packet|64269dba4560dc5aa7ebc5a9|2023-03-31 06:59:33.446
1057419|4|SendData 004880|send|004880|packet|64269dbb4560dc5aa7ebc5aa|2023-03-31 06:59:33.510
1057502|3|SendData 003886|send|003886|packet|64269dbc4560dc5aa7ebc5ab|2023-03-31 06:59:33.676
1057556|1|RecvData 005871|recv|005871|packet|64269dbd4560dc5aa7ebc5ac|2023-03-31 06:59:33.784
1057571|1|RecvData 003886|recv|003886|packet|64269dbe4560dc5aa7ebc5ad|2023-03-31 06:59:33.814
1057677|1|RecvData 007856|recv|007856|packet|64269dbf4560dc5aa7ebc5ae|2023-03-31 06:59:34.026
1057697|6|SendData 006865|send|006865|packet|64269dc04560dc5aa7ebc5af|2023-03-31 06:59:34.066
1057854|2|SendData 002896|send|002896|packet|64269dc14560dc5aa7ebc5b0|2023-03-31 06:59:34.380
1057856|5|SendData 005872|send|005872|packet|64269dc24560dc5aa7ebc5b1|2023-03-31 06:59:34.384
1057887|7|SendData 007857|send|007857|packet|64269dc34560dc5aa7ebc5b2|2023-03-31 06:59:34.446
1057920|4|SendData 004881|send|004881|packet|64269dc44560dc5aa7ebc5b3|2023-03-31 06:59:34.512
1058002|3|SendData 003887|send|003887|packet|64269dc54560dc5aa7ebc5b4|2023-03-31 06:59:34.676
1058037|1|RecvData 005872|recv|005872|packet|64269dc64560dc5aa7ebc5b5|2023-03-31 06:59:34.746
1058052|1|RecvData 003887|recv|003887|packet|64269dc74560dc5aa7ebc5b6|2023-03-31 06:59:34.776
1058157|1|RecvData 007857|recv|007857|packet|64269dc84560dc5aa7ebc5b7|2023-03-31 06:59:34.986
1058197|6|SendData 006866|send|006866|packet|64269dc94560dc5aa7ebc5b8|2023-03-31 06:59:35.066
1058355|2|SendData 002897|send|002897|packet|64269dca4560dc5aa7ebc5b9|2023-03-31 06:59:35.382
1058357|5|SendData 005873|send|005873|packet|64269dcb4560dc5aa7ebc5ba|2023-03-31 06:59:35.386
1058387|7|SendData 007858|send|007858|packet|64269dcc4560dc5aa7ebc5bb|2023-03-31 06:59:35.446
1058419|4|SendData 004882|send|004882|packet|64269dcd4560dc5aa7ebc5bc|2023-03-31 06:59:35.510
1058502|3|SendData 003888|send|003888|packet|64269dce4560dc5aa7ebc5bd|2023-03-31 06:59:35.676
1058517|1|RecvData 005873|recv|005873|packet|64269dcf4560dc5aa7ebc5be|2023-03-31 06:59:35.706
1058532|1|RecvData 003888|recv|003888|packet|64269dd04560dc5aa7ebc5bf|2023-03-31 06:59:35.736
1058697|6|SendData 006867|send|006867|packet|64269dd14560dc5aa7ebc5c0|2023-03-31 06:59:36.066
1058758|1|RecvData 007858|recv|007858|packet|64269dd34560dc5aa7ebc5c1|2023-03-31 06:59:36.188
1058854|2|SendData 002898|send|002898|packet|64269dd44560dc5aa7ebc5c2|2023-03-31 06:59:36.380
1058856|5|SendData 005874|send|005874|packet|64269dd54560dc5aa7ebc5c3|2023-03-31 06:59:36.384
1058887|7|SendData 007859|send|007859|packet|64269dd64560dc5aa7ebc5c4|2023-03-31 06:59:36.446
1058919|4|SendData 004883|send|004883|packet|64269dd74560dc5aa7ebc5c5|2023-03-31 06:59:36.510
1058998|1|RecvData 005874|recv|005874|packet|64269dd84560dc5aa7ebc5c6|2023-03-31 06:59:36.668
1059004|3|SendData 003889|send|003889|packet|64269dd94560dc5aa7ebc5c7|2023-03-31 06:59:36.680
1059117|1|RecvData 003889|recv|003889|packet|64269dda4560dc5aa7ebc5c8|2023-03-31 06:59:36.906
1059133|1|RecvData 007859|recv|007859|packet|64269ddb4560dc5aa7ebc5c9|2023-03-31 06:59:36.938
1059198|6|SendData 006868|send|006868|packet|64269ddc4560dc5aa7ebc5ca|2023-03-31 06:59:37.068
1059354|2|SendData 002899|send|002899|packet|64269ddd4560dc5aa7ebc5cb|2023-03-31 06:59:37.380
1059356|5|SendData 005875|send|005875|packet|64269dde4560dc5aa7ebc5cc|2023-03-31 06:59:37.384
1059387|7|SendData 007860|send|007860|packet|64269ddf4560dc5aa7ebc5cd|2023-03-31 06:59:37.446
1059419|4|SendData 004884|send|004884|packet|64269de04560dc5aa7ebc5ce|2023-03-31 06:59:37.510
1059478|1|RecvData 005875|recv|005875|packet|64269de14560dc5aa7ebc5cf|2023-03-31 06:59:37.628
1059504|3|SendData 003890|send|003890|packet|64269de24560dc5aa7ebc5d0|2023-03-31 06:59:37.680
1059598|1|RecvData 003890|recv|003890|packet|64269de34560dc5aa7ebc5d1|2023-03-31 06:59:37.868
1059614|1|RecvData 007860|recv|007860|packet|64269de44560dc5aa7ebc5d2|2023-03-31 06:59:37.900
1059699|6|SendData 006869|send|006869|packet|64269de54560dc5aa7ebc5d3|2023-03-31 06:59:38.070
1059854|2|SendData 002900|send|002900|packet|64269de64560dc5aa7ebc5d4|2023-03-31 06:59:38.380
1059857|5|SendData 005876|send|005876|packet|64269de74560dc5aa7ebc5d5|2023-03-31 06:59:38.386
1059887|7|SendData 007861|send|007861|packet|64269de84560dc5aa7ebc5d6|2023-03-31 06:59:38.446
1059919|4|SendData 004885|send|004885|packet|64269de94560dc5aa7ebc5d7|2023-03-31 06:59:38.510
1060009|3|SendData 003891|send|003891|packet|64269dea4560dc5aa7ebc5d8|2023-03-31 06:59:38.690
1060079|1|RecvData 005876|recv|005876|packet|64269deb4560dc5aa7ebc5d9|2023-03-31 06:59:38.830
1060094|1|RecvData 003891|recv|003891|packet|64269ded4560dc5aa7ebc5da|2023-03-31 06:59:38.860
1060197|6|SendData 006870|send|006870|packet|64269dee4560dc5aa7ebc5db|2023-03-31 06:59:39.066
1060199|1|RecvData 007861|recv|007861|packet|64269def4560dc5aa7ebc5dc|2023-03-31 06:59:39.070
1060354|2|SendData 002901|send|002901|packet|64269df04560dc5aa7ebc5dd|2023-03-31 06:59:39.380
1060356|5|SendData 005877|send|005877|packet|64269df14560dc5aa7ebc5de|2023-03-31 06:59:39.384
1060387|7|SendData 007862|send|007862|packet|64269df24560dc5aa7ebc5df|2023-03-31 06:59:39.446
1060419|4|SendData 004886|send|004886|packet|64269df34560dc5aa7ebc5e0|2023-03-31 06:59:39.510
1060509|3|SendData 003892|send|003892|packet|64269df44560dc5aa7ebc5e1|2023-03-31 06:59:39.690
1060559|1|RecvData 005877|recv|005877|packet|64269df54560dc5aa7ebc5e2|2023-03-31 06:59:39.790
1060574|1|RecvData 003892|recv|003892|packet|64269df64560dc5aa7ebc5e3|2023-03-31 06:59:39.820
1060698|6|SendData 006871|send|006871|packet|64269df74560dc5aa7ebc5e4|2023-03-31 06:59:40.068
1060800|1|RecvData 007862|recv|007862|packet|64269df84560dc5aa7ebc5e5|2023-03-31 06:59:40.272
1060854|2|SendData 002902|send|002902|packet|64269df94560dc5aa7ebc5e6|2023-03-31 06:59:40.380
1060856|5|SendData 005878|send|005878|packet|64269dfa4560dc5aa7ebc5e7|2023-03-31 06:59:40.384
1060887|7|SendData 007863|send|007863|packet|64269dfb4560dc5aa7ebc5e8|2023-03-31 06:59:40.446
1060919|4|SendData 004887|send|004887|packet|64269dfc4560dc5aa7ebc5e9|2023-03-31 06:59:40.510
1061009|3|SendData 003893|send|003893|packet|64269dfd4560dc5aa7ebc5ea|2023-03-31 06:59:40.690
1061040|1|RecvData 005878|recv|005878|packet|64269dfe4560dc5aa7ebc5eb|2023-03-31 06:59:40.752
1061055|1|RecvData 003893|recv|003893|packet|64269dff4560dc5aa7ebc5ec|2023-03-31 06:59:40.782
1061197|6|SendData 006872|send|006872|packet|64269e004560dc5aa7ebc5ed|2023-03-31 06:59:41.066
1061280|1|RecvData 007863|recv|007863|packet|64269e014560dc5aa7ebc5ee|2023-03-31 06:59:41.232
1061354|2|SendData 002903|send|002903|packet|64269e024560dc5aa7ebc5ef|2023-03-31 06:59:41.380
1061356|5|SendData 005879|send|005879|packet|64269e034560dc5aa7ebc5f0|2023-03-31 06:59:41.384
1061387|7|SendData 007864|send|007864|packet|64269e044560dc5aa7ebc5f1|2023-03-31 06:59:41.446
1061420|4|SendData 004888|send|004888|packet|64269e064560dc5aa7ebc5f2|2023-03-31 06:59:41.512
